Sr_no,Time,Date,Location,Wind Speed,Wind Direction,Air Temperature,Canopy Temperature,Rainfall,Leaf Wetness,Humidity
9583,16:00:13,Oct 17 2017,Manjari,0,190.8,31.75,38.71,0,0,37.17
9584,16:30:14,Oct 17 2017,Manjari,0,194.55,31.51,39.63,0,0,38.78
9585,17:00:10,Oct 17 2017,Manjari,0,194.89,31.21,38.83,0,0,39.88
9586,17:30:12,Oct 17 2017,Manjari,0,194.72,30.54,36.31,0,0,42.83
9587,18:00:13,Oct 17 2017,Manjari,0,194.38,29.66,32.88,0,0,46.61
9588,18:30:13,Oct 17 2017,Manjari,0,194.04,28.44,29.26,0,0,51.89
9589,19:00:14,Oct 17 2017,Manjari,0,193.53,26.26,26.91,0,0,65.57
9590,19:30:11,Oct 17 2017,Manjari,0,193.19,24.56,26.02,0,0,73.91
9591,20:00:13,Oct 17 2017,Manjari,0,192.85,23.68,25.1,0,0,78.68
9592,20:30:10,Oct 17 2017,Manjari,0,192.85,22.97,24.97,0,0,82.62
9593,21:00:10,Oct 17 2017,Manjari,0,192.85,23.27,25.49,0,0,78.54
9594,21:30:11,Oct 17 2017,Manjari,0,192.51,23.21,24.42,0,0,81.44
9595,22:00:11,Oct 17 2017,Manjari,0,192.68,22.7,25.03,0,0,82.78
9596,22:30:12,Oct 17 2017,Manjari,0,192.51,22.83,24.88,0,0,77.93
9597,23:00:10,Oct 17 2017,Manjari,0,192.34,22.7,24.3,0,0,81.1
9598,23:30:15,Oct 17 2017,Manjari,0,192.17,22.49,24.09,0,0,84.57
9599,0:00:10,Oct 18 2017,Manjari,0,192,22.23,23.62,0,0,88.14
9600,0:30:15,Oct 18 2017,Manjari,0,192,21.86,22.81,0,0,90.3
9601,1:00:10,Oct 18 2017,Manjari,0,192,21.55,22.97,0,0,92.47
9602,1:30:15,Oct 18 2017,Manjari,0,191.82,21.49,23.31,0,0,93.71
9603,2:00:10,Oct 18 2017,Manjari,0,192,21.61,23.7,0,0,94.3
9604,2:30:11,Oct 18 2017,Manjari,0,191.82,21.17,22.66,0,0,94.14
9605,3:00:10,Oct 18 2017,Manjari,0,191.65,20.7,22.58,0,0,95.44
9606,3:30:10,Oct 18 2017,Manjari,0,191.48,20.33,22.23,0,0,95.94
9607,4:00:15,Oct 18 2017,Manjari,0,191.48,19.99,21.86,0,0,96.71
9608,4:30:14,Oct 18 2017,Manjari,0,191.48,19.96,21.64,0,0,97.56
9609,5:00:10,Oct 18 2017,Manjari,0,191.31,19.49,21.44,0,0,97.71
9610,5:30:10,Oct 18 2017,Manjari,0,191.31,19.14,20.81,0,0,98.22
9611,6:00:15,Oct 18 2017,Manjari,0,191.31,18.83,20.52,0,0,98.69
9612,6:30:15,Oct 18 2017,Manjari,0,191.31,18.58,20.54,0,0,98.87
9613,7:00:14,Oct 18 2017,Manjari,0,191.14,18.27,20.56,0,0,99.34
9614,7:30:15,Oct 18 2017,Manjari,0,191.31,18.37,21.57,0,0,99.81
9615,8:00:15,Oct 18 2017,Manjari,0,191.48,19.14,23.63,0,0,100
9616,8:30:14,Oct 18 2017,Manjari,0,191.31,20.42,27.12,0,0,99.97
9617,9:00:11,Oct 18 2017,Manjari,0,191.48,21.75,31.7,0,0,98.71
9618,9:30:14,Oct 18 2017,Manjari,0,192.17,22.89,31.43,0,0,89.38
9619,10:00:12,Oct 18 2017,Manjari,0,191.82,24.71,30.43,0,0,81.95
9620,10:30:14,Oct 18 2017,Manjari,0,192.68,26.06,33.69,0,0,73.6
9621,11:00:14,Oct 18 2017,Manjari,0,193.19,27.62,35.32,0,0,58.35
9622,11:30:14,Oct 18 2017,Manjari,0,194.21,28.79,37.76,0,0,56.31
9623,12:00:10,Oct 18 2017,Manjari,0,194.04,29.4,36.42,0,0,53.01
9624,12:30:11,Oct 18 2017,Manjari,0,93.66,29.68,38.68,0,0,52.43
9625,13:00:12,Oct 18 2017,Manjari,0,28.26,30.77,39.84,0,0,46.78
9626,13:30:14,Oct 18 2017,Manjari,0,0,31.5,39.81,0,0,44.54
9627,14:00:10,Oct 18 2017,Manjari,0,219.3,31.52,41.05,0,0,39.81
9628,14:30:14,Oct 18 2017,Manjari,0,188.21,32.01,40.73,0,0,36.21
9629,15:00:11,Oct 18 2017,Manjari,0,231.76,32.21,41.72,0,0,32.45
9630,15:30:14,Oct 18 2017,Manjari,0,187.17,32.52,42.08,0,0,31.81
9631,16:00:15,Oct 18 2017,Manjari,0,176.75,32.24,40.59,0,0,32.97
9632,16:30:10,Oct 18 2017,Manjari,0,182.62,31.94,40.29,0,0,33.37
9633,17:00:12,Oct 18 2017,Manjari,0,182.45,31.28,37.94,0,0,35.65
9634,17:30:12,Oct 18 2017,Manjari,0,182.27,30.52,37.08,0,0,40.18
9635,18:00:12,Oct 18 2017,Manjari,0,181.74,29.87,33.19,0,0,43.81
9636,18:30:14,Oct 18 2017,Manjari,0,181.39,28.68,29.02,0,0,50.63
9637,19:00:14,Oct 18 2017,Manjari,0,180.68,26.4,26.69,0,0,64.61
9638,19:30:11,Oct 18 2017,Manjari,0,180.32,24.58,25.41,0,0,72.09
9639,20:00:15,Oct 18 2017,Manjari,0,179.97,23.31,24.03,0,0,77.88
9640,20:30:10,Oct 18 2017,Manjari,0,179.79,22.95,25.11,0,0,76.19
9641,21:00:11,Oct 18 2017,Manjari,0,179.97,23.3,25.09,0,0,75.33
9642,21:30:13,Oct 18 2017,Manjari,0,179.61,22.82,24.73,0,0,76.93
9643,22:00:12,Oct 18 2017,Manjari,0,179.43,22.27,23.81,0,0,78.32
9644,22:30:13,Oct 18 2017,Manjari,0,179.43,21.55,22.88,0,0,82.92
9645,23:00:13,Oct 18 2017,Manjari,0,179.08,21.21,22.39,0,0,86.07
9646,23:30:14,Oct 18 2017,Manjari,0,179.08,20.7,22.02,0,0,88.86
9647,0:00:14,Oct 19 2017,Manjari,0,178.9,20.7,22.65,0,0,90.35
9648,0:30:14,Oct 19 2017,Manjari,0,178.9,20.88,22.96,0,0,89.53
9649,1:00:10,Oct 19 2017,Manjari,0,178.9,20.66,21.8,0,0,89.7
9650,1:30:14,Oct 19 2017,Manjari,0,178.72,20.45,21.81,0,0,91.23
9651,2:00:15,Oct 19 2017,Manjari,0,0,20.1,21.71,0,0,92.09
9652,2:30:10,Oct 19 2017,Manjari,0,0,19.54,21.26,0,0,93.38
9653,3:00:15,Oct 19 2017,Manjari,0,0,19.16,20.74,0,0,94.42
9654,3:30:11,Oct 19 2017,Manjari,0,0,18.86,20.55,0,0,95.53
9655,4:00:15,Oct 19 2017,Manjari,0,0,18.52,20.26,0,0,95.93
9656,4:30:10,Oct 19 2017,Manjari,0,0,18.21,19.85,0,0,96.44
9657,5:00:15,Oct 19 2017,Manjari,0,0,18.12,19.95,0,0,97.24
9658,5:30:14,Oct 19 2017,Manjari,0,0,18.01,19.97,0,0,97.2
9659,6:00:11,Oct 19 2017,Manjari,0,0,17.8,19.67,0,0,97.4
9660,6:30:11,Oct 19 2017,Manjari,0,0,17.7,19.57,0,0,97.78
9661,7:00:11,Oct 19 2017,Manjari,0,0,17.65,20.23,0,0,98.31
9662,7:30:11,Oct 19 2017,Manjari,0,0,18.45,22.85,0,0,98.73
9663,8:00:11,Oct 19 2017,Manjari,0,0,19.64,26.32,0,0,98.19
9664,8:30:11,Oct 19 2017,Manjari,0,0,20.94,29.72,0,0,96.68
9665,9:00:11,Oct 19 2017,Manjari,0,0,22.52,32.96,0,0,92.38
9666,9:30:11,Oct 19 2017,Manjari,0,0,24.43,34.6,0,0,79.37
9667,10:00:11,Oct 19 2017,Manjari,0,0,26.51,35.12,0,0,64.68
9668,10:30:10,Oct 19 2017,Manjari,0,0,27.87,37.79,0,0,53.38
9669,11:00:14,Oct 19 2017,Manjari,0,0,28.75,37.96,0,0,49.05
9670,11:30:15,Oct 19 2017,Manjari,0,308.11,29.3,37.81,0,0,47.55
9671,12:00:15,Oct 19 2017,Manjari,0,309.84,30.13,39.07,0,0,44.45
9672,12:30:10,Oct 19 2017,Manjari,0,222.73,30.93,39.48,0,0,40.77
9673,13:00:14,Oct 19 2017,Manjari,0,333.64,31.64,40.93,0,0,31.37
9674,13:30:14,Oct 19 2017,Manjari,0,230.7,31.85,40.66,0,0,28.02
9675,14:00:15,Oct 19 2017,Manjari,0,254.84,32.13,41.4,0,0,26.1
9676,14:30:10,Oct 19 2017,Manjari,0.28,295.96,32.15,41.53,0,0,27.16
9677,15:00:10,Oct 19 2017,Manjari,0,216.78,32.14,41.2,0,0,29.47
9678,15:30:11,Oct 19 2017,Manjari,0.18,258.36,32.02,41.19,0,0,29.75
9679,16:00:10,Oct 19 2017,Manjari,0.08,232.36,31.83,40.54,0,0,29.27
9680,16:30:14,Oct 19 2017,Manjari,0.05,238.64,31.62,39.78,0,0,30.62
9681,17:00:13,Oct 19 2017,Manjari,0,235.96,30.91,38.31,0,0,33.56
9682,17:30:11,Oct 19 2017,Manjari,0,235.66,30.13,36.3,0,0,35.51
9683,18:00:11,Oct 19 2017,Manjari,0,235.51,29.05,31.78,0,0,36.79
9684,18:30:10,Oct 19 2017,Manjari,0,235.21,27.48,27.78,0,0,46.85
9685,19:00:11,Oct 19 2017,Manjari,0,234.76,24.98,25.2,0,0,57.31
9686,19:30:15,Oct 19 2017,Manjari,0,234.61,23.58,24.56,0,0,63.18
9687,20:00:10,Oct 19 2017,Manjari,0,234.31,22.44,23.04,0,0,71.13
9688,20:30:10,Oct 19 2017,Manjari,0,234.17,21.48,23.27,0,0,74.14
9689,21:00:12,Oct 19 2017,Manjari,0,234.02,21.62,22.82,0,0,71.68
9690,21:30:11,Oct 19 2017,Manjari,0,234.02,21.26,22.8,0,0,72.74
9691,22:00:14,Oct 19 2017,Manjari,0,233.87,20.83,22.97,0,0,71.54
9692,22:30:13,Oct 19 2017,Manjari,0,233.87,20.48,21.8,0,0,72.91
9693,23:00:11,Oct 19 2017,Manjari,0,233.71,20.45,22.06,0,0,75.79
9694,23:30:10,Oct 19 2017,Manjari,0,233.71,19.84,21.5,0,0,80.72
9695,0:00:12,Oct 20 2017,Manjari,0,233.56,19.47,21.15,0,0,82.53
9696,0:30:13,Oct 20 2017,Manjari,0,233.41,18.96,20.42,0,0,83.85
9697,1:00:13,Oct 20 2017,Manjari,0,233.56,18.83,20.35,0,0,83.38
9698,1:30:10,Oct 20 2017,Manjari,0,233.41,18.38,19.75,0,0,85.45
9699,2:00:15,Oct 20 2017,Manjari,0,233.26,18.25,20.19,0,0,86.04
9700,2:30:11,Oct 20 2017,Manjari,0,233.26,18.36,20.25,0,0,88.84
9701,3:00:10,Oct 20 2017,Manjari,0,233.11,18.47,20.68,0,0,91.6
9702,3:30:14,Oct 20 2017,Manjari,0,233.11,18.15,20.4,0,0,92.7
9703,4:00:15,Oct 20 2017,Manjari,0,233.11,18.2,20.09,0,0,92.93
9704,4:30:14,Oct 20 2017,Manjari,0,232.96,17.6,19.59,0,0,93.16
9705,5:00:10,Oct 20 2017,Manjari,0,232.96,17.02,19.35,0,0,94.06
9706,5:30:10,Oct 20 2017,Manjari,0,232.81,16.82,19,0,0,94.29
9707,6:00:15,Oct 20 2017,Manjari,0,234.46,16.87,19.38,0,0,95.14
9708,6:30:11,Oct 20 2017,Manjari,0,234.31,16.67,18.67,0,0,95.39
9709,7:00:11,Oct 20 2017,Manjari,0,234.46,16.28,18.83,0,0,96.15
9710,7:30:14,Oct 20 2017,Manjari,0,234.46,16.71,20.87,0,0,96.72
9711,8:00:11,Oct 20 2017,Manjari,0,234.76,17.44,22.97,0,0,95.79
9712,8:30:14,Oct 20 2017,Manjari,0,235.06,18.78,26.72,0,0,92.43
9713,9:00:11,Oct 20 2017,Manjari,0,235.21,21.11,30.59,0,0,87.28
9714,9:30:14,Oct 20 2017,Manjari,0,235.66,23.16,34.86,0,0,80.65
9715,10:00:11,Oct 20 2017,Manjari,0,236.41,25.47,34.59,0,0,62.68
9716,10:30:15,Oct 20 2017,Manjari,0,254.98,27.07,34.95,0,0,52.3
9717,11:00:10,Oct 20 2017,Manjari,0,255.26,28.1,36.63,0,0,47.46
9718,11:30:12,Oct 20 2017,Manjari,0,255.69,28.72,37.67,0,0,44.98
9719,12:00:14,Oct 20 2017,Manjari,0,256.25,29.58,38.01,0,0,44.56
9720,12:30:11,Oct 20 2017,Manjari,0,271.31,30.25,39.28,0,0,43.22
9721,13:00:11,Oct 20 2017,Manjari,0,273.06,30.86,38.6,0,0,41.52
9722,13:30:12,Oct 20 2017,Manjari,0,287.87,31.19,39.16,0,0,40.1
9723,14:00:14,Oct 20 2017,Manjari,0.13,352.67,31.34,39.15,0,0,38.16
9724,14:30:12,Oct 20 2017,Manjari,0,347.5,31.56,39.59,0,0,36.82
9725,15:00:13,Oct 20 2017,Manjari,0,293.79,31.54,39.11,0,0,36.21
9726,15:30:14,Oct 20 2017,Manjari,0,309.47,31.81,40.52,0,0,35.07
9727,16:00:12,Oct 20 2017,Manjari,0,310.09,31.7,39.25,0,0,34.89
9728,16:30:11,Oct 20 2017,Manjari,0,313.51,31.64,38.58,0,0,36.36
9729,17:00:14,Oct 20 2017,Manjari,0,0,30.9,35.53,0,0,40.09
9730,17:30:10,Oct 20 2017,Manjari,0,0,29.89,33.46,0,0,45.53
9731,18:00:14,Oct 20 2017,Manjari,0,0,28.68,31.2,0,0,51.54
9732,18:30:15,Oct 20 2017,Manjari,0,0,27.7,29.96,0,0,57.23
9733,19:00:12,Oct 20 2017,Manjari,0,0,26.73,28.89,0,0,65.19
9734,19:30:10,Oct 20 2017,Manjari,0,0,25.68,27.53,0,0,71.25
9735,20:00:23,Oct 20 2017,Manjari,0,0,25.04,26.94,0,0,76.02
9736,20:30:13,Oct 20 2017,Manjari,0,0,24.65,26.75,0,0,78.92
9737,21:00:19,Oct 20 2017,Manjari,0,0,24.69,27.15,0,0,79.82
9738,21:30:14,Oct 20 2017,Manjari,0,0,24.66,26.92,0,0,80.91
9739,22:00:15,Oct 20 2017,Manjari,0,0,24.47,26.78,0,0,83.35
9740,22:30:10,Oct 20 2017,Manjari,0,0,24.12,26.15,0,0,85.21
9741,23:00:15,Oct 20 2017,Manjari,0,0,23.72,25.78,0,0,87.03
9742,23:30:12,Oct 20 2017,Manjari,0,0,23.54,25.76,0,0,88.35
9743,0:00:13,Oct 21 2017,Manjari,0,0,23.4,25.83,0,0,89.09
9744,0:30:14,Oct 21 2017,Manjari,0,0,23.25,25.76,0,0,89.75
9745,1:00:14,Oct 21 2017,Manjari,0,0,23.02,25.67,0,0,90.37
9746,1:30:10,Oct 21 2017,Manjari,0,0,22.73,24.89,0,0,91.07
9747,2:00:11,Oct 21 2017,Manjari,0,0,22.49,24.48,0,0,92.07
9748,2:30:15,Oct 21 2017,Manjari,0,0,22.52,25.14,0,0,92.41
9749,3:00:10,Oct 21 2017,Manjari,0,0,22.77,25.77,0,0,91.31
9750,3:30:15,Oct 21 2017,Manjari,0,0,23,25.92,0,0,89.17
9751,4:00:15,Oct 21 2017,Manjari,0,0,23.13,25.85,0,0,87.87
9752,4:30:14,Oct 21 2017,Manjari,0,0,23.18,25.93,0,0,87.13
9753,5:00:11,Oct 21 2017,Manjari,0,0,23.18,25.88,0,0,86.53
9754,5:30:14,Oct 21 2017,Manjari,0,0,23.13,25.75,0,0,86.62
9755,6:00:10,Oct 21 2017,Manjari,0,0,23.05,25.75,0,0,87.1
9756,6:30:15,Oct 21 2017,Manjari,0,0,23.04,25.75,0,0,87.27
9757,7:00:11,Oct 21 2017,Manjari,0,0,23.01,25.79,0,0,87.55
9758,7:30:11,Oct 21 2017,Manjari,0,0,23.12,26.34,0,0,87.66
9759,8:00:15,Oct 21 2017,Manjari,0,0,23.33,27.13,0,0,87.22
9760,8:30:10,Oct 21 2017,Manjari,0,0,23.72,28.11,0,0,85.9
9761,9:00:10,Oct 21 2017,Manjari,0,0,24.33,29.03,0,0,83.07
9762,9:30:14,Oct 21 2017,Manjari,0,0,24.86,29.41,0,0,80.24
9763,10:00:11,Oct 21 2017,Manjari,0,0,25.42,30.69,0,0,78.38
9764,10:30:14,Oct 21 2017,Manjari,0,0,26.11,31.85,0,0,75.78
9765,11:00:15,Oct 21 2017,Manjari,0,0,26.95,34.07,0,0,73.41
9766,11:30:15,Oct 21 2017,Manjari,0,0,27.71,35.28,0,0,69.46
9767,12:00:13,Oct 21 2017,Manjari,0,0,28.24,35.66,0,0,66.43
9768,12:30:14,Oct 21 2017,Manjari,0,0,28.78,36.58,0,0,63.91
9769,13:00:15,Oct 21 2017,Manjari,0,0,29.25,35.64,0,0,60.43
9770,13:30:10,Oct 21 2017,Manjari,0,0,29.05,34.46,0,0,61.55
9771,14:00:13,Oct 21 2017,Manjari,0,0,29.24,34.68,0,0,61.68
9772,14:30:14,Oct 21 2017,Manjari,0,0,29.52,34.84,0,0,61.39
9773,15:00:10,Oct 21 2017,Manjari,0,0,29.79,35.4,0,0,61.11
9774,15:30:14,Oct 21 2017,Manjari,0,0,29.88,35.07,0,0,61.2
9775,16:00:15,Oct 21 2017,Manjari,0,0,29.38,33.83,0,0,64.14
9776,16:30:10,Oct 21 2017,Manjari,0,0,29.1,33.49,0,0,67.42
9777,17:00:13,Oct 21 2017,Manjari,0,0,28.39,32.05,0,0,71.12
9778,17:30:14,Oct 21 2017,Manjari,0,0,27.79,31.18,0,0,72.39
9779,18:00:14,Oct 21 2017,Manjari,0,0,27.23,30.02,0,0,75.46
9780,18:30:10,Oct 21 2017,Manjari,0,0,26.54,29.09,0,0,77.62
9781,19:00:14,Oct 21 2017,Manjari,0,0,26.01,28.83,0,0,79.15
9782,19:30:15,Oct 21 2017,Manjari,0,0,25.53,28.05,0,0,79.98
9783,20:00:13,Oct 21 2017,Manjari,0,0,25.14,27.49,0,0,80.88
9784,20:30:13,Oct 21 2017,Manjari,0,0,24.95,27.53,0,0,81.95
9785,21:00:14,Oct 21 2017,Manjari,0,0,24.92,27.45,0,0,82.67
9786,21:30:12,Oct 21 2017,Manjari,0,0,24.72,27.31,0,0,83.72
9787,22:00:12,Oct 21 2017,Manjari,0,0,24.56,27.13,0,0,85.1
9788,22:30:11,Oct 21 2017,Manjari,0,0,24.34,26.6,0,0,86.64
9789,23:00:15,Oct 21 2017,Manjari,0,0,24.22,26.59,0,0,87.45
9790,23:30:11,Oct 21 2017,Manjari,0,0,24.15,26.63,0,0,87.54
9791,0:00:15,Oct 22 2017,Manjari,0,0,24,26.53,0,0,88.11
9792,0:30:11,Oct 22 2017,Manjari,0,0,23.73,26.41,0,0,89.49
9793,1:00:11,Oct 22 2017,Manjari,0,0,23.53,26.07,0,0,89.93
9794,1:30:15,Oct 22 2017,Manjari,0,0,23.36,25.81,0,0,90.28
9795,2:00:11,Oct 22 2017,Manjari,0,0,23.17,25.54,0,0,90.73
9796,2:30:11,Oct 22 2017,Manjari,0,0,23.08,25.59,0,0,91.4
9797,3:00:10,Oct 22 2017,Manjari,0,0,23.04,25.36,0,0,91.6
9798,3:30:15,Oct 22 2017,Manjari,0,0,22.93,25.24,0,0,92.08
9799,4:00:25,Oct 22 2017,Manjari,0,0,22.83,25.13,0,0,92.73
9800,4:30:11,Oct 22 2017,Manjari,0,0,22.75,25.03,0,0,93.36
9801,5:00:13,Oct 22 2017,Manjari,0,0,22.69,25.02,0,0,93.8
9802,5:30:11,Oct 22 2017,Manjari,0,0,22.58,25.05,0,0,94.07
9803,6:00:14,Oct 22 2017,Manjari,0,0,22.52,24.99,0,0,94.33
9804,6:30:11,Oct 22 2017,Manjari,0,0,22.45,24.93,0,0,94.76
9805,7:00:14,Oct 22 2017,Manjari,0,0,22.33,24.63,0,0,95.21
9806,7:30:11,Oct 22 2017,Manjari,0,0,22.48,26.66,0,0,95.57
9807,8:00:12,Oct 22 2017,Manjari,0,0,22.83,28.28,0,0,93.87
9808,8:30:15,Oct 22 2017,Manjari,0,0,23.64,30.56,0,0,89.18
9809,9:00:12,Oct 22 2017,Manjari,0,0,24.67,31.63,0,0,84.06
9810,9:30:10,Oct 22 2017,Manjari,0,0,25.45,33.09,0,0,81.12
9811,10:00:15,Oct 22 2017,Manjari,0,0,26.19,34.37,0,0,78.52
9812,10:30:14,Oct 22 2017,Manjari,0,350.76,27.05,35.64,0,0,75.15
9813,11:00:13,Oct 22 2017,Manjari,0,0,27.77,36.41,0,0,72.41
9814,11:30:14,Oct 22 2017,Manjari,0,0,28.28,37.48,0,0,70.09
9815,12:00:14,Oct 22 2017,Manjari,0,0,29.17,38.35,0,0,66.97
9816,12:30:10,Oct 22 2017,Manjari,0,0,29.68,38.6,0,0,65.2
9817,13:00:11,Oct 22 2017,Manjari,0,318.48,30.19,39.23,0,0,63.09
9818,13:30:12,Oct 22 2017,Manjari,0,0,30.68,39.06,0,0,61.42
9819,14:00:11,Oct 22 2017,Manjari,0,0,31.05,38.3,0,0,59.71
9820,14:30:10,Oct 22 2017,Manjari,0,0,31.42,39.42,0,0,58.01
9821,15:00:12,Oct 22 2017,Manjari,0,347.73,31.43,38.68,0,0,57.91
9822,15:30:14,Oct 22 2017,Manjari,0,293.41,30.96,35.93,0,0,58.39
9823,16:00:11,Oct 22 2017,Manjari,0,293.54,31.13,38.32,0,0,56.26
9824,16:30:13,Oct 22 2017,Manjari,0,293.54,31.16,37.5,0,0,56.33
9825,17:00:11,Oct 22 2017,Manjari,0,30.11,30.3,33.67,0,0,63.04
9826,17:30:11,Oct 22 2017,Manjari,0,360,28.53,31.61,0,0,68.72
9827,18:00:15,Oct 22 2017,Manjari,0,0,27.75,30.7,0,0,69.7
9828,18:30:14,Oct 22 2017,Manjari,0,0,27.4,30.04,0,0,75.78
9829,19:00:11,Oct 22 2017,Manjari,0,0,27.21,29.87,0,0,77.36
9830,19:30:13,Oct 22 2017,Manjari,0,0,26.91,29.55,0,0,78.68
9831,20:00:11,Oct 22 2017,Manjari,0,0,26.7,29.43,0,0,79.64
9832,20:30:15,Oct 22 2017,Manjari,0,0,26.5,28.95,0,0,80.39
9833,21:00:14,Oct 22 2017,Manjari,0,0,26.27,28.86,0,0,81.6
9834,21:30:13,Oct 22 2017,Manjari,0,0,25.89,27.14,0.25,0,84.98
9835,22:00:10,Oct 22 2017,Manjari,0,0,25.24,26.56,0,0,89.31
9836,22:30:13,Oct 22 2017,Manjari,0,0,24.83,27.08,0,0,91.26
9837,23:00:14,Oct 22 2017,Manjari,0,0,24.62,27.24,0,0,92.44
9838,23:30:11,Oct 22 2017,Manjari,0,0,24.51,27.28,0,0,92.54
9839,0:00:10,Oct 23 2017,Manjari,0,0,24.42,27.27,0,0,92.59
9840,0:30:11,Oct 23 2017,Manjari,0,0,24.44,27.38,0,0,91.13
9841,1:00:11,Oct 23 2017,Manjari,0,0,24.46,26.99,0,0,90.54
9842,1:30:10,Oct 23 2017,Manjari,0,0,24.34,27.07,0,0,91.17
9843,2:00:15,Oct 23 2017,Manjari,0,0,24.23,26.67,0,0,91.28
9844,2:30:11,Oct 23 2017,Manjari,0,0,23.94,26.2,0,0,92.41
9845,3:00:11,Oct 23 2017,Manjari,0,0,23.58,25.61,0,0,93.56
9846,3:30:10,Oct 23 2017,Manjari,0,0,23.27,25.17,0,0,94.42
9847,4:00:15,Oct 23 2017,Manjari,0,0,22.98,24.63,0,0,95.15
9848,4:30:10,Oct 23 2017,Manjari,0,0,22.63,24.26,0,0,95.52
9849,5:00:15,Oct 23 2017,Manjari,0,0,22.33,23.95,0,0,96.36
9850,5:30:11,Oct 23 2017,Manjari,0,0,22.32,24.01,0,0,96.69
9851,6:00:10,Oct 23 2017,Manjari,0,0,21.9,23.63,0,0,97.01
9852,6:30:10,Oct 23 2017,Manjari,0,0,21.78,23.6,0,0,97.35
9853,7:00:15,Oct 23 2017,Manjari,0,0,21.37,22.98,0,0,97.67
9854,7:30:11,Oct 23 2017,Manjari,0,0,21.69,25.17,0,0,98.43
9855,8:00:15,Oct 23 2017,Manjari,0,0,22.4,27.39,0,0,98.52
9856,8:30:11,Oct 23 2017,Manjari,0,0,23.29,30.15,0,0,97.87
9857,9:00:15,Oct 23 2017,Manjari,0,0,23.94,32.31,0,0,94.23
9858,9:30:10,Oct 23 2017,Manjari,0,0,25.11,35.43,0,0,84.49
9859,10:00:10,Oct 23 2017,Manjari,0,0,26.45,36.81,0,0,70.75
9860,10:30:12,Oct 23 2017,Manjari,0,0,27.56,36.77,0,0,61.64
9861,11:00:15,Oct 23 2017,Manjari,0,189.94,28.57,38.9,0,0,53.47
9862,11:30:13,Oct 23 2017,Manjari,0,189.25,29.13,38.64,0,0,46.63
9863,12:00:11,Oct 23 2017,Manjari,0,189.77,29.42,39.17,0,0,47.95
9864,12:30:11,Oct 23 2017,Manjari,0,274.67,29.74,39.47,0,0,47.72
9865,13:00:14,Oct 23 2017,Manjari,0,244.65,30.27,39.95,0,0,46.02
9866,13:30:14,Oct 23 2017,Manjari,0,183.68,30.74,39.32,0,0,44.23
9867,14:00:13,Oct 23 2017,Manjari,0,191.48,30.89,40.18,0,0,41.95
9868,14:30:12,Oct 23 2017,Manjari,0,185.61,31.14,41.76,0,0,41.89
9869,15:00:13,Oct 23 2017,Manjari,0,184.91,31.55,41.8,0,0,40.63
9870,15:30:12,Oct 23 2017,Manjari,0,191.14,31.57,42.02,0,0,39.44
9871,16:00:13,Oct 23 2017,Manjari,0,187.35,31.57,40.97,0,0,39.41
9872,16:30:11,Oct 23 2017,Manjari,0,236.11,31.44,40.71,0,0,39
9873,17:00:11,Oct 23 2017,Manjari,0,236.11,31.33,40.29,0,0,39.35
9874,17:30:12,Oct 23 2017,Manjari,0,235.81,30.92,36.32,0,0,42.58
9875,18:00:14,Oct 23 2017,Manjari,0,235.51,30.03,32.84,0,0,45.89
9876,18:30:12,Oct 23 2017,Manjari,0,235.51,29.24,30.93,0,0,49.4
9877,19:00:10,Oct 23 2017,Manjari,0,235.36,27.97,29.54,0,0,55.85
9878,19:30:10,Oct 23 2017,Manjari,0,235.06,26.92,28.87,0,0,61.59
9879,20:00:13,Oct 23 2017,Manjari,0,234.91,26.83,29.19,0,0,69.41
9880,20:30:13,Oct 23 2017,Manjari,0,234.61,26.52,28.81,0,0,72.72
9881,21:00:13,Oct 23 2017,Manjari,0,234.61,26.22,28.01,0,0,73.93
9882,21:30:14,Oct 23 2017,Manjari,0,234.46,25.39,26.85,0,0,77.64
9883,22:00:14,Oct 23 2017,Manjari,0,234.31,24.21,25.66,0,0,82.66
9884,22:30:14,Oct 23 2017,Manjari,0,234.17,23.6,25.06,0,0,85.72
9885,23:00:14,Oct 23 2017,Manjari,0,234.02,23.09,24.45,0,0,87.4
9886,23:30:15,Oct 23 2017,Manjari,0,234.02,22.48,23.85,0,0,89.68
9887,0:00:11,Oct 24 2017,Manjari,0,234.02,22.21,24.09,0,0,91.66
9888,0:30:11,Oct 24 2017,Manjari,0,233.87,21.72,23.02,0,0,92.02
9889,1:00:10,Oct 24 2017,Manjari,0,233.71,21.32,22.79,0,0,93.22
9890,1:30:15,Oct 24 2017,Manjari,0,233.71,21.24,23.42,0,0,94.37
9891,2:00:11,Oct 24 2017,Manjari,0,233.71,20.96,22.63,0,0,94.12
9892,2:30:11,Oct 24 2017,Manjari,0,233.56,20.78,22.52,0,0,94.65
9893,3:00:14,Oct 24 2017,Manjari,0,233.71,20.26,21.62,0,0,95.44
9894,3:30:11,Oct 24 2017,Manjari,0,233.41,20.29,22.06,0,0,96.4
9895,4:00:15,Oct 24 2017,Manjari,0,233.56,20.18,21.89,0,0,96.57
9896,4:30:11,Oct 24 2017,Manjari,0,233.41,19.86,21.48,0,0,96.66
9897,5:00:15,Oct 24 2017,Manjari,0,233.41,19.12,20.51,0,0,96.59
9898,5:30:10,Oct 24 2017,Manjari,0,233.41,18.69,20.19,0,0,97.26
